season,round,Race_Key,Grand_Prix,Race_Date,Team,join_team,Momentum_Raw,Upgrade_Raw,Context_Raw,Source_Confidence,Raw_Weighted_Score,Composite_Chatter_Score,Points_Nudge,Finish_Position_Nudge,Primary_Source_IDs,Coding_Notes,Last_Coded,race_average_chatter,race_centered_chatter
2018,19,2018_R19_MEXICO,Mexico,2018-10-28,Red Bull Racing,red bull racing,0.8,0,0,1,0.36000000000000004,0.36000000000000004,0.09000000000000001,-0.09000000000000001,EVT_0005,Event-log coded | Momentum +0.5 | rolling momentum base +0.2,2026-07-03,0.142875,0.21712500000000004
2018,19,2018_R19_MEXICO,Mexico,2018-10-28,Renault,alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.142875,-0.142875
2018,19,2018_R19_MEXICO,Mexico,2018-10-28,Sauber,sauber,0.4,0.5,0,1,0.405,0.405,0.10125,-0.10125,EVT_0008; EVT_0014,Event-log coded | Momentum +0.5; Upgrade +0.5 | rolling momentum base -0.1,2026-07-03,0.142875,0.26212500000000005
2018,19,2018_R19_MEXICO,Mexico,2018-10-28,Toro Rosso,alphatauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,0.142875,-0.210375
2018,19,2018_R19_MEXICO,Mexico,2018-10-28,Williams,williams,-1.2,0,0,1,-0.54,-0.54,-0.135,0.135,EVT_0009,Event-log coded | Momentum -1.0 | rolling momentum base -0.2,2026-07-03,0.142875,-0.682875
2018,20,2018_R20_BRAZIL,Brazil,2018-11-11,Ferrari,ferrari,0.4,0,0,0.75,0.18000000000000002,0.135,0.03375,-0.03375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.4,2026-07-03,0.15637500000000001,-0.021375000000000005
2018,20,2018_R20_BRAZIL,Brazil,2018-11-11,Force India/Racing Point,force india racing point,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.15637500000000001,-0.19012500000000002
2018,20,2018_R20_BRAZIL,Brazil,2018-11-11,Haas F1 Team,haas f1 team,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.15637500000000001,-0.15637500000000001
2018,20,2018_R20_BRAZIL,Brazil,2018-11-11,McLaren,mclaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.15637500000000001,-0.15637500000000001
2018,20,2018_R20_BRAZIL,Brazil,2018-11-11,Mercedes,mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0002; EVT_0003,Event-log coded | Momentum +1.4 | rolling momentum base +0.6,2026-07-03,0.15637500000000001,0.743625
2018,20,2018_R20_BRAZIL,Brazil,2018-11-11,Red Bull Racing,red bull racing,1.7,0,0,1,0.765,0.765,0.19125,-0.19125,EVT_0005,Event-log coded | Momentum +0.5 | rolling momentum base +1.2,2026-07-03,0.15637500000000001,0.608625
2018,20,2018_R20_BRAZIL,Brazil,2018-11-11,Renault,alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.15637500000000001,-0.15637500000000001
2018,20,2018_R20_BRAZIL,Brazil,2018-11-11,Sauber,sauber,0.4,0.5,0,1,0.405,0.405,0.10125,-0.10125,EVT_0008; EVT_0014,Event-log coded | Momentum +0.5; Upgrade +0.5 | rolling momentum base -0.1,2026-07-03,0.15637500000000001,0.248625
2018,20,2018_R20_BRAZIL,Brazil,2018-11-11,Toro Rosso,alphatauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,0.15637500000000001,-0.22387500000000002
2018,20,2018_R20_BRAZIL,Brazil,2018-11-11,Williams,williams,-1.2,0,0,1,-0.54,-0.54,-0.135,0.135,EVT_0009,Event-log coded | Momentum -1.0 | rolling momentum base -0.2,2026-07-03,0.15637500000000001,-0.6963750000000001
2018,21,2018_R21_ABU_DHABI,Abu Dhabi,2018-11-25,Ferrari,ferrari,0.4,0,0,0.75,0.18000000000000002,0.135,0.03375,-0.03375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.4,2026-07-03,0.12037500000000001,0.014624999999999999
2018,21,2018_R21_ABU_DHABI,Abu Dhabi,2018-11-25,Force India/Racing Point,force india racing point,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.12037500000000001,-0.154125
2018,21,2018_R21_ABU_DHABI,Abu Dhabi,2018-11-25,Haas F1 Team,haas f1 team,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.12037500000000001,-0.12037500000000001
2018,21,2018_R21_ABU_DHABI,Abu Dhabi,2018-11-25,McLaren,mclaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.12037500000000001,-0.12037500000000001
2018,21,2018_R21_ABU_DHABI,Abu Dhabi,2018-11-25,Mercedes,mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0002; EVT_0003,Event-log coded | Momentum +1.4 | rolling momentum base +1.4,2026-07-03,0.12037500000000001,0.779625
2018,21,2018_R21_ABU_DHABI,Abu Dhabi,2018-11-25,Red Bull Racing,red bull racing,0.9,0,0,1,0.405,0.405,0.10125,-0.10125,EVT_0005,Event-log coded | Momentum +0.5 | rolling momentum base +0.4,2026-07-03,0.12037500000000001,0.284625
2018,21,2018_R21_ABU_DHABI,Abu Dhabi,2018-11-25,Renault,alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.12037500000000001,-0.12037500000000001
2018,21,2018_R21_ABU_DHABI,Abu Dhabi,2018-11-25,Sauber,sauber,0.4,0.5,0,1,0.405,0.405,0.10125,-0.10125,EVT_0008; EVT_0014,Event-log coded | Momentum +0.5; Upgrade +0.5 | rolling momentum base -0.1,2026-07-03,0.12037500000000001,0.284625
2018,21,2018_R21_ABU_DHABI,Abu Dhabi,2018-11-25,Toro Rosso,alphatauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,0.12037500000000001,-0.18787500000000001
2018,21,2018_R21_ABU_DHABI,Abu Dhabi,2018-11-25,Williams,williams,-1.2,0,0,1,-0.54,-0.54,-0.135,0.135,EVT_0009,Event-log coded | Momentum -1.0 | rolling momentum base -0.2,2026-07-03,0.12037500000000001,-0.660375
2019,1,2019_R01_AUSTRALIA,Australia,2019-03-17,Alfa Romeo Racing,alfa romeo,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.0495,-0.08325
2019,1,2019_R01_AUSTRALIA,Australia,2019-03-17,Ferrari,ferrari,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0017,Event-log coded | Momentum +0.4 | rolling momentum base +0.1,2026-07-03,0.0495,0.1755
2019,1,2019_R01_AUSTRALIA,Australia,2019-03-17,Haas F1 Team,haas f1 team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,0.0495,-0.117
2019,1,2019_R01_AUSTRALIA,Australia,2019-03-17,McLaren,mclaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.0495,-0.0495
2019,1,2019_R01_AUSTRALIA,Australia,2019-03-17,Mercedes,mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0015,Event-log coded | Momentum +1.2 | rolling momentum base +1.8,2026-07-03,0.0495,0.8505
2019,1,2019_R01_AUSTRALIA,Australia,2019-03-17,Racing Point,force india racing point,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.0495,-0.08325
2019,1,2019_R01_AUSTRALIA,Australia,2019-03-17,Red Bull Racing,red bull racing,0.4,0,0,0.75,0.18000000000000002,0.135,0.03375,-0.03375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.4,2026-07-03,0.0495,0.0855
2019,1,2019_R01_AUSTRALIA,Australia,2019-03-17,Renault,alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.0495,-0.0495
2019,1,2019_R01_AUSTRALIA,Australia,2019-03-17,Toro Rosso,alphatauri,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.0495,-0.0495
2019,1,2019_R01_AUSTRALIA,Australia,2019-03-17,Williams,williams,-1.4,0,0,1,-0.63,-0.63,-0.1575,0.1575,EVT_0021,Event-log coded | Momentum -1.2 | rolling momentum base -0.2,2026-07-03,0.0495,-0.6795
2019,2,2019_R02_BAHRAIN,Bahrain,2019-03-31,Alfa Romeo Racing,alfa romeo,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.039375,-0.073125
2019,2,2019_R02_BAHRAIN,Bahrain,2019-03-31,Ferrari,ferrari,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0017,Event-log coded | Momentum +0.4 | rolling momentum base +0.1,2026-07-03,0.039375,0.185625
2019,2,2019_R02_BAHRAIN,Bahrain,2019-03-31,Haas F1 Team,haas f1 team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,0.039375,-0.106875
2019,2,2019_R02_BAHRAIN,Bahrain,2019-03-31,McLaren,mclaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.039375,-0.039375
2019,2,2019_R02_BAHRAIN,Bahrain,2019-03-31,Mercedes,mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0015,Event-log coded | Momentum +1.2 | rolling momentum base +1.8,2026-07-03,0.039375,0.860625
2019,2,2019_R02_BAHRAIN,Bahrain,2019-03-31,Racing Point,force india racing point,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.039375,-0.073125
2019,2,2019_R02_BAHRAIN,Bahrain,2019-03-31,Red Bull Racing,red bull racing,0.1,0,0,0.75,0.045,0.03375,0.0084375,-0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.1,2026-07-03,0.039375,-0.005624999999999998
2019,2,2019_R02_BAHRAIN,Bahrain,2019-03-31,Renault,alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.039375,-0.039375
2019,2,2019_R02_BAHRAIN,Bahrain,2019-03-31,Toro Rosso,alphatauri,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.039375,-0.039375
2019,2,2019_R02_BAHRAIN,Bahrain,2019-03-31,Williams,williams,-1.4,0,0,1,-0.63,-0.63,-0.1575,0.1575,EVT_0021,Event-log coded | Momentum -1.2 | rolling momentum base -0.2,2026-07-03,0.039375,-0.669375
2019,3,2019_R03_CHINA,China,2019-04-14,Alfa Romeo Racing,alfa romeo,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.048375,-0.082125
2019,3,2019_R03_CHINA,China,2019-04-14,Ferrari,ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0017,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,0.048375,0.266625
2019,3,2019_R03_CHINA,China,2019-04-14,Haas F1 Team,haas f1 team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,0.048375,-0.115875
2019,3,2019_R03_CHINA,China,2019-04-14,McLaren,mclaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.048375,-0.048375
2019,3,2019_R03_CHINA,China,2019-04-14,Mercedes,mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0015,Event-log coded | Momentum +1.2 | rolling momentum base +1.8,2026-07-03,0.048375,0.8516250000000001
2019,3,2019_R03_CHINA,China,2019-04-14,Racing Point,force india racing point,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.048375,-0.082125
2019,3,2019_R03_CHINA,China,2019-04-14,Red Bull Racing,red bull racing,0.1,0,0,0.75,0.045,0.03375,0.0084375,-0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.1,2026-07-03,0.048375,-0.014624999999999999
2019,3,2019_R03_CHINA,China,2019-04-14,Renault,alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.048375,-0.048375
2019,3,2019_R03_CHINA,China,2019-04-14,Toro Rosso,alphatauri,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.048375,-0.048375
2019,3,2019_R03_CHINA,China,2019-04-14,Williams,williams,-1.4,0,0,1,-0.63,-0.63,-0.1575,0.1575,EVT_0021,Event-log coded | Momentum -1.2 | rolling momentum base -0.2,2026-07-03,0.048375,-0.678375
2019,4,2019_R04_AZERBAIJAN,Azerbaijan,2019-04-28,Alfa Romeo Racing,alfa romeo,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.051750000000000004,-0.0855
2019,4,2019_R04_AZERBAIJAN,Azerbaijan,2019-04-28,Ferrari,ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0017,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,0.051750000000000004,0.26325
2019,4,2019_R04_AZERBAIJAN,Azerbaijan,2019-04-28,Haas F1 Team,haas f1 team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,0.051750000000000004,-0.11925000000000001
2019,4,2019_R04_AZERBAIJAN,Azerbaijan,2019-04-28,McLaren,mclaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.051750000000000004,-0.051750000000000004
2019,4,2019_R04_AZERBAIJAN,Azerbaijan,2019-04-28,Mercedes,mercedes,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0015,Event-log coded | Momentum +1.2 | rolling momentum base +1.8,2026-07-03,0.051750000000000004,0.8482500000000001
2019,4,2019_R04_AZERBAIJAN,Azerbaijan,2019-04-28,Racing Point,force india racing point,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.051750000000000004,-0.0855
2019,4,2019_R04_AZERBAIJAN,Azerbaijan,2019-04-28,Red Bull Racing,red bull racing,0.2,0,0,0.75,0.09000000000000001,0.0675,0.016875,-0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.2,2026-07-03,0.051750000000000004,0.01575
2019,4,2019_R04_AZERBAIJAN,Azerbaijan,2019-04-28,Renault,alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.051750000000000004,-0.051750000000000004
2019,4,2019_R04_AZERBAIJAN,Azerbaijan,2019-04-28,Toro Rosso,alphatauri,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.051750000000000004,-0.051750000000000004
2019,4,2019_R04_AZERBAIJAN,Azerbaijan,2019-04-28,Williams,williams,-1.4,0,0,1,-0.63,-0.63,-0.1575,0.1575,EVT_0021,Event-log coded | Momentum -1.2 | rolling momentum base -0.2,2026-07-03,0.051750000000000004,-0.68175
2019,5,2019_R05_SPAIN,Spain,2019-05-12,Alfa Romeo Racing,alfa romeo,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.06175,-0.0955
2019,5,2019_R05_SPAIN,Spain,2019-05-12,Ferrari,ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0017,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,0.06175,0.25325
2019,5,2019_R05_SPAIN,Spain,2019-05-12,Haas F1 Team,haas f1 team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,0.06175,-0.12925
2019,5,2019_R05_SPAIN,Spain,2019-05-12,McLaren,mclaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.06175,-0.06175
2019,5,2019_R05_SPAIN,Spain,2019-05-12,Mercedes,mercedes,2,0.7,0,1,1.215,1,0.25,-0.25,EVT_0015; EVT_0022,Event-log coded | Momentum +1.2; Upgrade +0.7 | rolling momentum base +1.8,2026-07-03,0.06175,0.93825
2019,5,2019_R05_SPAIN,Spain,2019-05-12,Racing Point,force india racing point,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.06175,-0.0955
2019,5,2019_R05_SPAIN,Spain,2019-05-12,Red Bull Racing,red bull racing,0.2,0,0,0.75,0.09000000000000001,0.0675,0.016875,-0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.2,2026-07-03,0.06175,0.005750000000000005
2019,5,2019_R05_SPAIN,Spain,2019-05-12,Renault,alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.06175,-0.06175
2019,5,2019_R05_SPAIN,Spain,2019-05-12,Toro Rosso,alphatauri,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.06175,-0.06175
2019,5,2019_R05_SPAIN,Spain,2019-05-12,Williams,williams,-1.4,0,0,1,-0.63,-0.63,-0.1575,0.1575,EVT_0021,Event-log coded | Momentum -1.2 | rolling momentum base -0.2,2026-07-03,0.06175,-0.69175
2019,6,2019_R06_MONACO,Monaco,2019-05-26,Alfa Romeo Racing,alfa romeo,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.06175,-0.0955
2019,6,2019_R06_MONACO,Monaco,2019-05-26,Ferrari,ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0017,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,0.06175,0.25325
2019,6,2019_R06_MONACO,Monaco,2019-05-26,Haas F1 Team,haas f1 team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,0.06175,-0.12925
2019,6,2019_R06_MONACO,Monaco,2019-05-26,McLaren,mclaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.06175,-0.06175
2019,6,2019_R06_MONACO,Monaco,2019-05-26,Mercedes,mercedes,2,0.7,0,1,1.215,1,0.25,-0.25,EVT_0015; EVT_0022,Event-log coded | Momentum +1.2; Upgrade +0.7 | rolling momentum base +1.8,2026-07-03,0.06175,0.93825
2019,6,2019_R06_MONACO,Monaco,2019-05-26,Racing Point,force india racing point,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.06175,-0.0955
2019,6,2019_R06_MONACO,Monaco,2019-05-26,Red Bull Racing,red bull racing,0.2,0,0,0.75,0.09000000000000001,0.0675,0.016875,-0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.2,2026-07-03,0.06175,0.005750000000000005
2019,6,2019_R06_MONACO,Monaco,2019-05-26,Renault,alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.06175,-0.06175
2019,6,2019_R06_MONACO,Monaco,2019-05-26,Toro Rosso,alphatauri,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.06175,-0.06175
2019,6,2019_R06_MONACO,Monaco,2019-05-26,Williams,williams,-1.4,0,0,1,-0.63,-0.63,-0.1575,0.1575,EVT_0021,Event-log coded | Momentum -1.2 | rolling momentum base -0.2,2026-07-03,0.06175,-0.69175
2019,7,2019_R07_CANADA,Canada,2019-06-09,Alfa Romeo Racing,alfa romeo,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.037,-0.07075000000000001
2019,7,2019_R07_CANADA,Canada,2019-06-09,Ferrari,ferrari,0.2,0,0,0.75,0.09000000000000001,0.0675,0.016875,-0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.2,2026-07-03,0.037,0.030500000000000006
2019,7,2019_R07_CANADA,Canada,2019-06-09,Haas F1 Team,haas f1 team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,0.037,-0.10450000000000001
2019,7,2019_R07_CANADA,Canada,2019-06-09,McLaren,mclaren,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.037,-0.037
2019,7,2019_R07_CANADA,Canada,2019-06-09,Mercedes,mercedes,2,0.7,0,1,1.215,1,0.25,-0.25,EVT_0015; EVT_0022,Event-log coded | Momentum +1.2; Upgrade +0.7 | rolling momentum base +1.8,2026-07-03,0.037,0.963
2019,7,2019_R07_CANADA,Canada,2019-06-09,Racing Point,force india racing point,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.037,-0.07075000000000001
2019,7,2019_R07_CANADA,Canada,2019-06-09,Red Bull Racing,red bull racing,0.2,0,0,0.75,0.09000000000000001,0.0675,0.016875,-0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.2,2026-07-03,0.037,0.030500000000000006
2019,7,2019_R07_CANADA,Canada,2019-06-09,Renault,alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.037,-0.037
2019,7,2019_R07_CANADA,Canada,2019-06-09,Toro Rosso,alphatauri,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,0.037,-0.037
2019,7,2019_R07_CANADA,Canada,2019-06-09,Williams,williams,-1.4,0,0,1,-0.63,-0.63,-0.1575,0.1575,EVT_0021,Event-log coded | Momentum -1.2 | rolling momentum base -0.2,2026-07-03,0.037,-0.667
2019,8,2019_R08_FRANCE,France,2019-06-23,Alfa Romeo Racing,alfa romeo,-0.1,0,0,0.75,-0.045,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,0.11800000000000001,-0.15175
2019,8,2019_R08_FRANCE,France,2019-06-23,Ferrari,ferrari,0.2,0,0,0.75,0.09000000000000001,0.0675,0.016875,-0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.2,2026-07-03,0.11800000000000001,-0.0505
2019,8,2019_R08_FRANCE,France,2019-06-23,Haas F1 Team,haas f1 team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,0.11800000000000001,-0.1855
2019,8,2019_R08_FRANCE,France,2019-06-23,McLaren,mclaren,1,0.8,0,1,0.81,0.81,0.2025,-0.2025,EVT_0020; EVT_0024,Event-log coded | Momentum +1.0; Upgrade +0.8,2026-07-03,0.11800000000000001,0.6920000000000001
